sample_id,region_id,pixel_count,pair_cosine,cluster_with,cluster_no
830ba619959e4802a955ac40c5ee9453,0,21734,-0.03436019,1,5
830ba619959e4802a955ac40c5ee9453,1,766,0.03417728,0,5
838383739cd2432f9759eab414b7f7e8,0,21932,-0.04013681,1,6
838383739cd2432f9759eab414b7f7e8,1,568,0.04015929,0,6
847e0091d71b4433a36b823560eac51c,0,18877,-0.06690705,1,6
847e0091d71b4433a36b823560eac51c,1,3623,-0.07516766,4,5
848d0535939349018c41668705f60469,0,22375,-0.01591855,1,6
848d0535939349018c41668705f60469,1,125,-0.04438274,0,6
8491dd8fb7a44826b15e24ef9f869455,0,21266,-0.03524160,1,6
8491dd8fb7a44826b15e24ef9f869455,1,1234,-0.01006197,5,6
849bde6d489544178c838baa28142bd4,0,21502,-0.02105583,1,6
849bde6d489544178c838baa28142bd4,1,998,0.02094569,0,0
84a3ca70e40a4c5b94172cd8e20971a3,0,22065,-0.03473851,1,6
84a3ca70e40a4c5b94172cd8e20971a3,1,435,0.01585107,3,6
84c335bc18a749f790386b509c13d4c9,0,21301,-0.02813283,1,6
84c335bc18a749f790386b509c13d4c9,1,1199,-0.05844466,6,6
84d3fc3616134756aa8a9545a5706e62,0,22362,-0.02218314,1,6
84d3fc3616134756aa8a9545a5706e62,1,138,0.06785974,3,0
85196a976749449a86c0327924712e5f,0,21571,-0.02185889,1,6
85196a976749449a86c0327924712e5f,1,929,-0.06707317,6,0
85afff825a6f426baa62442947f3b03b,0,21612,-0.04346463,1,6
85afff825a6f426baa62442947f3b03b,1,888,0.02374072,0,6
86287c78bf494502ae0b6110c162b63d,0,22421,-0.01919450,1,6
86287c78bf494502ae0b6110c162b63d,1,79,0.00421059,3,6
864f2bd660ba4d5b83fc5dee443801ce,0,21563,-0.02592041,1,6
864f2bd660ba4d5b83fc5dee443801ce,1,937,-0.06059945,5,6
867689f92a82488f91fc0b7f283c0858,0,21990,-0.03069196,1,5
867689f92a82488f91fc0b7f283c0858,1,510,0.01481775,6,6
86e25905be824caca65d4b596b37fce3,0,22179,-0.04583118,1,6
86e25905be824caca65d4b596b37fce3,1,321,0.01143955,5,6
882b922af4c740b8be9db39b2cdd1861,0,21552,-0.03696270,1,6
882b922af4c740b8be9db39b2cdd1861,1,948,0.05161972,5,6
885d559ea0bb4c75ba6be2ad572f068f,0,21742,-0.02287736,1,6
885d559ea0bb4c75ba6be2ad572f068f,1,758,-0.01960092,4,5
88a090c54cc844cc878f00d08274a683,0,22487,0.02564730,1,5
88a090c54cc844cc878f00d08274a683,1,13,-0.05176809,7,3
88aa269105204f8db1a29debf3cde07c,0,21798,-0.02935369,1,6
88aa269105204f8db1a29debf3cde07c,1,702,-0.03086442,5,6
8929201da6384e3a8299d9427669f735,0,21865,-0.02815651,1,5
8929201da6384e3a8299d9427669f735,1,635,-0.02283226,6,0
893266afc2574e58a5abd0f29b2c1faa,0,22438,-0.02753608,1,5
893266afc2574e58a5abd0f29b2c1faa,1,62,0.06654135,0,0
895d801ecf3e40019e43a0d5b80bb453,0,22174,-0.02771726,1,6
895d801ecf3e40019e43a0d5b80bb453,1,326,0.05686424,7,0
8a51ed0367034945927c7c70eda2fd59,0,21568,-0.02352185,1,6
8a51ed0367034945927c7c70eda2fd59,1,932,-0.07823604,6,0
8a51f719699b49f893a8ed0932201c22,0,21430,-0.02612519,1,6
8a51f719699b49f893a8ed0932201c22,1,1070,-0.05435655,5,6
8ae5eb1e96954ba0b154600564400ab4,0,21875,-0.01922850,1,6
8ae5eb1e96954ba0b154600564400ab4,1,625,-0.04387049,5,6
8b2da12cffd84eb2925b0b9e08ed250f,0,21722,-0.02773740,1,6
8b2da12cffd84eb2925b0b9e08ed250f,1,778,0.00212455,0,0
8b52e309b5144f7880725db89ec38956,0,22432,-0.01871716,1,6
8b52e309b5144f7880725db89ec38956,1,68,-0.02297436,3,6
8b82354665954ed0b885da38010e33fd,0,21905,-0.04248904,1,6
8b82354665954ed0b885da38010e33fd,1,595,0.02421082,5,6
8b93ca14a898421d88a437bbd88fb716,0,21822,-0.01651447,1,5
8b93ca14a898421d88a437bbd88fb716,1,678,-0.00988328,0,5
8c31c49fd6fe439990f79d3bc26edc52,0,21748,-0.05643657,1,6
8c31c49fd6fe439990f79d3bc26edc52,1,752,0.04773803,5,6
8c4f9b0b97424ba2940ca2a9aa030e4a,0,21579,-0.03740482,1,6
8c4f9b0b97424ba2940ca2a9aa030e4a,1,921,-0.02246848,6,6
8c6a954f8ab94c36b994a18d9f6a5b26,0,21570,-0.03160075,1,6
8c6a954f8ab94c36b994a18d9f6a5b26,1,930,-0.05228667,7,0
8c9d04f0d9fe4fa49db9a99d4852f46a,0,22263,-0.02481618,1,6
8c9d04f0d9fe4fa49db9a99d4852f46a,1,237,0.04625551,3,0
8ccc7487ae0a4aed9daa021f6efe96b5,0,21507,-0.02118491,1,6
8ccc7487ae0a4aed9daa021f6efe96b5,1,993,0.01541075,0,0
8cf0dfa0d78f469e8b10760332954028,0,22218,-0.02819748,1,6
8cf0dfa0d78f469e8b10760332954028,1,282,0.05122951,0,0
8cf7909610bb4c8bb97d8618e3b3e25f,0,20327,-0.03600406,1,6
8cf7909610bb4c8bb97d8618e3b3e25f,1,2173,0.03878952,4,6
8cfc29cd1fee4f92bd5134e2af939d47,0,22029,-0.03974201,1,5
8cfc29cd1fee4f92bd5134e2af939d47,1,471,0.05123122,0,0
8d482af343ab4ae79fcf4d6aa13806d3,0,21990,-0.03256173,1,5
8d482af343ab4ae79fcf4d6aa13806d3,1,510,0.03701401,0,0
8d4ef2af6b394e5e8ccfd6e2e90156dc,0,21776,-0.02579169,1,6
8d4ef2af6b394e5e8ccfd6e2e90156dc,1,724,-0.02382713,0,0
8d5c8d68750649c5bb0798abe4a1d8f8,0,22310,-0.01694277,1,6
8d5c8d68750649c5bb0798abe4a1d8f8,1,190,0.02876854,5,6
8d61756d524d48598e90ffcb87c715ea,0,21507,-0.04605428,1,6
8d61756d524d48598e90ffcb87c715ea,1,993,0.04173658,5,6
8d74da149b1041cf8f0ff4a23c53342c,0,21720,-0.00652521,1,6
8d74da149b1041cf8f0ff4a23c53342c,1,780,-0.04061330,0,5
8d8d71781b5e4a9aaa0e1830bcbc3796,0,22156,-0.02971814,1,6
8d8d71781b5e4a9aaa0e1830bcbc3796,1,344,-0.06860805,4,6
8e21bcb6b7304ee3ba342c9c3f2c0226,0,21854,-0.03342812,1,6
8e21bcb6b7304ee3ba342c9c3f2c0226,1,646,-0.04009104,6,6
8e352778ec734bdeb57a8905d06ea95c,0,19743,-0.06887088,1,6
8e352778ec734bdeb57a8905d06ea95c,1,2757,-0.05025868,4,6
8e86bdba7c1f434780fdc7924d9d2286,0,22256,-0.02020925,1,6
8e86bdba7c1f434780fdc7924d9d2286,1,244,0.07159177,3,0
8f64afe602ff4207b65847a87253241e,0,19654,-0.06680000,1,6
8f64afe602ff4207b65847a87253241e,1,2846,-0.03798534,4,5
8f88eeb853ff4fb5a88e03e44bf8fa28,0,20495,-0.03093333,1,5
8f88eeb853ff4fb5a88e03e44bf8fa28,1,2005,0.06586927,4,5
8fb167b9767d420b9c6368719bafb7b4,0,21757,0.01133135,1,6
8fb167b9767d420b9c6368719bafb7b4,1,743,-0.05564442,7,6
9018d220fc7340998efa65631a9c3cd4,0,21136,-0.04147982,1,6
9018d220fc7340998efa65631a9c3cd4,1,1364,-0.02462759,5,6
9075f9ff230041c59042130739b92ef1,0,20818,-0.04009559,1,5
9075f9ff230041c59042130739b92ef1,1,1682,-0.00232046,5,6
907d8111df2a432dbbf8a992755ae1e6,0,22089,-0.04295791,1,5
907d8111df2a432dbbf8a992755ae1e6,1,411,-0.00651890,0,5
90c1665c6cf24153a834063fd99f257c,0,21962,-0.02624071,1,6
90c1665c6cf24153a834063fd99f257c,1,538,-0.07687205,7,6
90c8d4cb239d48adb447177c64a7ff0f,0,22078,-0.04405086,1,6
90c8d4cb239d48adb447177c64a7ff0f,1,422,0.00219615,6,6
913f4d17b4c54ce19662f83158a3d4d0,0,21125,-0.03370162,1,5
913f4d17b4c54ce19662f83158a3d4d0,1,1375,-0.01869784,5,6
91586f8ae0584fecb7b1ecf9a2bc8046,0,22194,-0.00216538,1,6
91586f8ae0584fecb7b1ecf9a2bc8046,1,306,0.01669067,0,6
915e9d78c1eb4bc7a75fbd9d672be158,0,21908,-0.01911035,1,6
915e9d78c1eb4bc7a75fbd9d672be158,1,592,-0.05270833,5,6
91b1849b2b1747a39ba5732ba4caa1df,0,21565,-0.03441334,1,5
91b1849b2b1747a39ba5732ba4caa1df,1,935,0.01995977,0,0
91bb8353dea24e0eb219c013b45dcd64,0,21491,-0.02245527,1,6
91bb8353dea24e0eb219c013b45dcd64,1,1009,0.02283654,0,0
91cc3d4e0df748fd8f7b2955fa4b549c,0,21771,-0.02540801,1,6
91cc3d4e0df748fd8f7b2955fa4b549c,1,729,-0.02003738,0,0
91d55da975464dd6a50d71a4d46881eb,0,21400,-0.03193269,1,6
91d55da975464dd6a50d71a4d46881eb,1,1100,-0.10190039,5,6
924154c08a8549c3b1e4a7e20aa0ab77,0,21998,-0.03048493,1,6
924154c08a8549c3b1e4a7e20aa0ab77,1,502,0.08922498,0,6
925af658789c478eabee8e04ed1a04b9,0,20612,-0.03696498,1,6
925af658789c478eabee8e04ed1a04b9,1,1888,-0.00588450,4,6
9260fb448a3a49c0be2d174e01157940,0,22256,-0.00974649,1,6
9260fb448a3a49c0be2d174e01157940,1,244,-0.02998701,0,5
9287148365d241a99104b0b129246071,0,21806,-0.03654913,1,6
9287148365d241a99104b0b129246071,1,694,0.02919469,4,6
9288108d128d4579a54fb135d08b46ad,0,21734,-0.02683713,1,6
9288108d128d4579a54fb135d08b46ad,1,766,-0.02207082,0,0
92d457fe8cc54e8d87c52bb5eb670768,0,22075,-0.03040295,1,5
92d457fe8cc54e8d87c52bb5eb670768,1,425,0.04102988,0,0
93ca32c6f20745cd9d6010c66a2721c8,0,20636,-0.03697834,1,5
93ca32c6f20745cd9d6010c66a2721c8,1,1864,0.07242063,4,5
942605eb508545f5a45c12c55c76832b,0,22000,-0.04402200,1,5
942605eb508545f5a45c12c55c76832b,1,500,0.04190943,0,6
943884d0b74546ee8d6a18ab456159a5,0,21777,-0.02826609,1,6
943884d0b74546ee8d6a18ab456159a5,1,723,0.00991901,0,0
9454ea23d85241468b8757a0bd89964d,0,22060,-0.04307674,1,6
9454ea23d85241468b8757a0bd89964d,1,440,0.02730278,0,5
945de6d3e88940269fbfe07ec1feafac,0,21440,-0.02406522,1,6
945de6d3e88940269fbfe07ec1feafac,1,1060,-0.01010700,6,6
94726bdf5c4a4349a658a83b73271549,0,20089,-0.05732505,1,6
94726bdf5c4a4349a658a83b73271549,1,2411,-0.03289474,4,5
9497e9cc708b4754916f4113bd35f7b3,0,21374,-0.05519770,1,6
9497e9cc708b4754916f4113bd35f7b3,1,1126,-0.04492371,0,6
94a9a7613d514b1b810fd2e9821d2e63,0,22180,-0.03949501,1,6
94a9a7613d514b1b810fd2e9821d2e63,1,320,0.06037827,3,6
951e0232d2c441cda7e88f6db8e63323,0,22500,-0.03417415,1,6
959c87c78f62434abde877aa3663cc77,0,21560,-0.02704617,1,6
959c87c78f62434abde877aa3663cc77,1,940,-0.01846322,6,6
95da06d762ea41ed8050c8d7a9cefa8c,0,22264,-0.02707972,1,6
95da06d762ea41ed8050c8d7a9cefa8c,1,236,0.02999451,3,0
95ead133ce5a4c7fac5e5a2b2650d552,0,21554,-0.01572997,1,6
95ead133ce5a4c7fac5e5a2b2650d552,1,946,0.02569122,4,6
95f0230140d24bf49f707545141c5044,0,21606,-0.04607688,1,6
95f0230140d24bf49f707545141c5044,1,894,-0.01220884,6,6
9645597ea6ce4637ba0c155041d888a9,0,21622,-0.04050261,1,6
9645597ea6ce4637ba0c155041d888a9,1,878,-0.02414700,6,6
964b2b96e1a1498db478e6c6e51d50b0,0,21637,-0.04132911,1,6
964b2b96e1a1498db478e6c6e51d50b0,1,863,0.03363465,5,6
96af1a7dbbe643ee9b54c2702c719407,0,21374,-0.03039617,1,6
96af1a7dbbe643ee9b54c2702c719407,1,1126,-0.04610766,7,0
970e605b05c14027b08a6e74d5e8ceca,0,22111,-0.03476281,1,6
970e605b05c14027b08a6e74d5e8ceca,1,389,-0.04609317,4,6
970f41b6fc4544b388fe7ccd578988a9,0,21497,0.01362224,1,6
970f41b6fc4544b388fe7ccd578988a9,1,1003,0.03446211,6,6
976b81713430463b9ffeb99f8d3ed874,0,21985,-0.03427876,1,6
976b81713430463b9ffeb99f8d3ed874,1,515,0.00861664,4,6
978470d6c8634b75bbb95b2e3d0cea10,0,21733,-0.03799190,1,6
978470d6c8634b75bbb95b2e3d0cea10,1,767,-0.03923435,4,5
9784a87689e64da29ff6d1b2fbaf6673,0,21300,-0.05318510,1,6
9784a87689e64da29ff6d1b2fbaf6673,1,1200,-0.00890519,6,6
978a37be21d24c6d951a2e037a621aea,0,21698,-0.04149365,1,6
978a37be21d24c6d951a2e037a621aea,1,802,0.03732014,0,5
97c7f76a73c74d39abd8456eddb9d800,0,21619,-0.03553378,1,6
97c7f76a73c74d39abd8456eddb9d800,1,881,0.02085825,4,5
97c934ef10c34ced96b35417dce1b75a,0,22058,-0.02630740,1,5
97c934ef10c34ced96b35417dce1b75a,1,442,-0.00916138,2,0
9851e24eeb8e40cf962e45b1975aff53,0,20973,-0.04415936,1,6
9851e24eeb8e40cf962e45b1975aff53,1,1527,0.03109366,5,6
98fc274ca14d44a5b9117fbfb04d18b1,0,22047,-0.03711485,1,6
98fc274ca14d44a5b9117fbfb04d18b1,1,453,0.02831605,0,6
99a4b7bf640d4cc1bcdbfd9d6cffe4a4,0,19657,-0.06481965,1,6
99a4b7bf640d4cc1bcdbfd9d6cffe4a4,1,2843,-0.05386950,4,6
99c398fcde5b4a2091b1a58b94ca1b5e,0,21461,-0.05108329,1,6
99c398fcde5b4a2091b1a58b94ca1b5e,1,1039,-0.05442539,0,5
99c4cc9ce89246b19b802666bff43cf9,0,21425,-0.03343104,1,6
99c4cc9ce89246b19b802666bff43cf9,1,1075,-0.04627644,7,0
99ca4527b7a24d039d2465b46ed0a543,0,21686,-0.03372346,1,6
99ca4527b7a24d039d2465b46ed0a543,1,814,-0.02423007,6,6
9a1174901ea1401a9972a44616214c9b,0,22271,-0.02425023,1,6
9a1174901ea1401a9972a44616214c9b,1,229,-0.08160480,7,6
9a1930f3bb72466ca77c038189180f01,0,21346,-0.02961428,1,6
9a1930f3bb72466ca77c038189180f01,1,1154,-0.05701092,6,6
9a7a58e327f04340ae8f9ec098a58418,0,22267,-0.03499509,1,5
9a7a58e327f04340ae8f9ec098a58418,1,233,-0.00514090,7,0
9a7dc9c8adce4ae68ca26ad5b5f93366,0,21918,-0.02770929,1,5
9a7dc9c8adce4ae68ca26ad5b5f93366,1,582,-0.00835543,6,0
9a897c585ce04962b0d35b7cfd3b3572,0,21690,-0.04402661,1,6
9a897c585ce04962b0d35b7cfd3b3572,1,810,-0.02560187,6,6
9a8b4a5cc0ae4a198e88435b9f5b4b57,0,20527,-0.03673924,1,6
9a8b4a5cc0ae4a198e88435b9f5b4b57,1,1973,-0.00500537,4,5
9a9c05fe0e70410ea3afd0de471131c0,0,21313,-0.03018604,1,6
9a9c05fe0e70410ea3afd0de471131c0,1,1187,-0.00078146,6,6
9a9f358664e64025a28fbffcf2ee0099,0,22172,-0.02658726,1,6
9a9f358664e64025a28fbffcf2ee0099,1,328,0.05698529,3,0
9aa4c454c6154c069354edd8819f767a,0,22230,-0.03501338,1,5
9aa4c454c6154c069354edd8819f767a,1,270,-0.03641704,2,6
9b152be25b2844e48242d1c717ad4ffb,0,21717,-0.05555183,1,6
9b152be25b2844e48242d1c717ad4ffb,1,783,0.01176770,5,6
9b3ff4bc3d1d46a19ddae004ec9c0ae5,0,22184,-0.00934816,1,6
9b3ff4bc3d1d46a19ddae004ec9c0ae5,1,316,-0.02880859,7,6
9bab9367c07f4410ab2a3e901d76034f,0,21163,-0.03855806,1,5
9bab9367c07f4410ab2a3e901d76034f,1,1337,-0.01459848,5,6
9bd318b5781f4bf797b9b6ee69f9cbd8,0,21348,-0.04206116,1,6
9bd318b5781f4bf797b9b6ee69f9cbd8,1,1152,-0.05598745,5,6
9c0558316d134feb8835997f8df4444d,0,21805,-0.02500626,1,6
9c0558316d134feb8835997f8df4444d,1,695,-0.01903639,0,0
9caa0b052ced40488ab08aaef3320c8d,0,20263,-0.05066510,1,6
9caa0b052ced40488ab08aaef3320c8d,1,2237,-0.00027660,4,5
9cc58d6731274c28a27a727a6975518d,0,19172,-0.06815789,1,6
9cc58d6731274c28a27a727a6975518d,1,3328,-0.08145911,4,5
9d0b36d611be43ffa9244ee9a4e9c5e9,0,21393,-0.02472811,1,6
9d0b36d611be43ffa9244ee9a4e9c5e9,1,1107,-0.02479209,5,6
9d7f6bb363df40fb983e912efe874b74,0,21868,-0.04082234,1,6
9d7f6bb363df40fb983e912efe874b74,1,632,-0.03028801,0,6
9d8a4a7fb81a4a10a1058bd961199509,0,21710,-0.02271232,1,6
9d8a4a7fb81a4a10a1058bd961199509,1,790,0.00615342,6,6
9dd1cd3650d34bb1bb5d08a53bc84bd5,0,20918,-0.04252938,1,6
9dd1cd3650d34bb1bb5d08a53bc84bd5,1,1582,0.01223958,6,6
9de41b523cce4fb3aa4f6230ec06345d,0,21739,-0.02352134,1,6
9de41b523cce4fb3aa4f6230ec06345d,1,761,-0.00323621,0,6
9e545368482a44e282aa0d7e66fe8654,0,21343,-0.01722909,1,6
9e545368482a44e282aa0d7e66fe8654,1,1157,0.00600803,4,5
9e9a96e83b11478fae99ffaf1b65c1ff,0,21825,-0.03224859,1,6
9e9a96e83b11478fae99ffaf1b65c1ff,1,675,0.05484533,5,6
9ebd58f1c73d4c52ada219d7e6dc1099,0,21344,-0.04343327,1,6
9ebd58f1c73d4c52ada219d7e6dc1099,1,1156,-0.02508157,4,6
9f5b95a0bb20428188d4abae6a0579d1,0,22393,-0.02309783,1,6
9f5b95a0bb20428188d4abae6a0579d1,1,107,-0.03357352,3,0
9f6fcb159f6046cb9b2f9165479c2e51,0,21461,-0.02570427,1,6
9f6fcb159f6046cb9b2f9165479c2e51,1,1039,-0.07716548,5,6
9f7c0eaa175c4627aab13b7f76297c2a,0,21027,-0.04643449,1,6
9f7c0eaa175c4627aab13b7f76297c2a,1,1473,0.00360030,5,6
9fc4f152d50443c7ab8ecf1729700848,0,21764,-0.03718392,1,6
9fc4f152d50443c7ab8ecf1729700848,1,736,0.04363682,0,6
9fde5c65b052434db6325e3010f5d1b4,0,22450,-0.03528809,1,5
9fde5c65b052434db6325e3010f5d1b4,1,50,0.08456179,7,5
a00699393a4b4cf39e0b992da8dd2715,0,22335,-0.03161305,1,6
a00699393a4b4cf39e0b992da8dd2715,1,165,0.05186332,3,0
a0214502bae94c408f317587614cac49,0,20667,-0.03467270,1,6
a0214502bae94c408f317587614cac49,1,1833,0.01891133,6,6
a027c6b262db48f79a281d674775a778,0,20682,-0.02480840,1,6
a027c6b262db48f79a281d674775a778,1,1818,0.04423504,4,6
a08cf86f5b2a4f5abdee5756820aa66f,0,22093,-0.02537791,1,6
a08cf86f5b2a4f5abdee5756820aa66f,1,407,0.04200161,3,6
a0b6daacdda84ad8a2696593b4ef2e4a,0,21472,-0.04985773,1,6
a0b6daacdda84ad8a2696593b4ef2e4a,1,1028,-0.03881579,0,5
a11fc6258e564dc4ab612bdf98e90fd1,0,20535,-0.02095090,1,6
a11fc6258e564dc4ab612bdf98e90fd1,1,1965,0.03469203,6,0
a15bd188376049479320d79c39611040,0,21670,-0.02527188,1,6
a15bd188376049479320d79c39611040,1,830,-0.02708129,0,5
a1d17e01d0454964a0699b251b2f1e70,0,22434,-0.01648781,1,6
a1d17e01d0454964a0699b251b2f1e70,1,66,0.06440728,3,0
a21bf301ee63439697226895c267af08,0,22176,-0.02575363,1,5
a21bf301ee63439697226895c267af08,1,324,-0.00692130,2,0
a2d8604904294c2fb73648830a2604aa,0,22388,-0.01393218,1,6
a2d8604904294c2fb73648830a2604aa,1,112,-0.02082971,0,6
a2f135999c12428caacda927ebcff835,0,21415,-0.02845652,1,6
a2f135999c12428caacda927ebcff835,1,1085,-0.08024382,5,6
a2fada921a7d4141877f4a51328a21af,0,22389,-0.03853296,1,5
a2fada921a7d4141877f4a51328a21af,1,111,-0.00578117,7,0
a32eb5c0d8514895af2af5889c1f5199,0,22157,-0.02836758,1,5
a32eb5c0d8514895af2af5889c1f5199,1,343,0.00003596,2,0
a35e04cb7b8f466ca0d4031b483e0b0e,0,21925,-0.03254831,1,6
a35e04cb7b8f466ca0d4031b483e0b0e,1,575,0.10313663,5,6
a38cd83451774e5f89fce6eb45b3ac8a,0,22334,-0.02390269,1,6
a38cd83451774e5f89fce6eb45b3ac8a,1,166,0.08611002,3,0
a38d06e080204b9c9c0b805375c8d6f9,0,22357,-0.02151802,1,6
a38d06e080204b9c9c0b805375c8d6f9,1,143,0.10679290,0,0
a3ba04d450c246cbab219c325f1a4cbc,0,21523,-0.04533760,1,6
a3ba04d450c246cbab219c325f1a4cbc,1,977,-0.00781862,4,6
a3cbed1b71c54b1cb067b434284cf955,0,21195,-0.03294455,1,6
a3cbed1b71c54b1cb067b434284cf955,1,1305,-0.01031746,6,6
a3d738f58fd241178943ee5b09117d05,0,22152,-0.02931729,1,5
a3d738f58fd241178943ee5b09117d05,1,348,-0.02039032,2,6
a4093bf016f74a93bab9aea589de615c,0,21284,-0.02982172,1,6
a4093bf016f74a93bab9aea589de615c,1,1216,-0.08381623,5,6
a484d76a40e24d549a0ab412d0a843d0,0,21987,0.00998858,1,6
a484d76a40e24d549a0ab412d0a843d0,1,513,-0.01731724,6,6
a4be46a1e7d24df3b14fe5322c65df71,0,22229,-0.01346809,1,6
a4be46a1e7d24df3b14fe5322c65df71,1,271,-0.05397913,7,6
a4fa9d49433944d893b977da960fc458,0,22392,-0.02606429,1,6
a4fa9d49433944d893b977da960fc458,1,108,0.02443883,3,0
a5231426981b434f9db5b02782c8dd3c,0,22140,-0.01357870,1,5
a5231426981b434f9db5b02782c8dd3c,1,360,-0.00232108,0,6
a593f1a21f6e4deca2e30c009916ed7a,0,21750,-0.03033690,1,5
a593f1a21f6e4deca2e30c009916ed7a,1,750,0.01220836,7,0
a5d381511d6748fb8626ab563d6c7022,0,21569,-0.02972681,1,6
a5d381511d6748fb8626ab563d6c7022,1,931,0.03839699,0,0
a5e43b1d5df14313b0ad5e9a7310c355,0,21980,-0.02355011,1,5
a5e43b1d5df14313b0ad5e9a7310c355,1,520,-0.01771190,6,6
a6261bd83c5e4e1985012b6c6c51fce0,0,22478,-0.01382941,1,5
a6261bd83c5e4e1985012b6c6c51fce0,1,22,-0.04171081,7,5
a64c6582af2b4452bd3372cdd3acf69b,0,22044,-0.04551875,1,6
a64c6582af2b4452bd3372cdd3acf69b,1,456,0.04040680,5,6
a6c2ae7542054cf19a68bd7bfc3dc478,0,21003,-0.03670965,1,5
a6c2ae7542054cf19a68bd7bfc3dc478,1,1497,0.02986148,0,5
a6f13e65dcd141bca7ffb425d7c6c8be,0,21894,-0.03042763,1,6
a6f13e65dcd141bca7ffb425d7c6c8be,1,606,-0.09889435,7,0
a77fe48ab6e44959860a1a2b44f7be5e,0,22315,-0.03042838,1,6
a77fe48ab6e44959860a1a2b44f7be5e,1,185,0.09848768,3,0
a82c0acb18dd4c3a99731b7a06a63fb7,0,21809,-0.02662893,1,6
a82c0acb18dd4c3a99731b7a06a63fb7,1,691,0.01595409,5,6
a859b4d1024a4157bbc8095bb7a671b5,0,22080,-0.04172502,1,6
a859b4d1024a4157bbc8095bb7a671b5,1,420,-0.00725032,0,5
a8c074d2ff5243e0b027d67b81587852,0,21765,-0.05222337,1,6
a8c074d2ff5243e0b027d67b81587852,1,735,0.05538593,5,6
a9460d1306f94aaf894af8b07d5f23a9,0,21755,-0.02141098,1,6
a9460d1306f94aaf894af8b07d5f23a9,1,745,0.00672668,5,6
a95deb56b3a845acae5cc782f42e5e4c,0,21483,-0.02001714,1,6
a95deb56b3a845acae5cc782f42e5e4c,1,1017,0.03221682,0,0
a9bc05c80b384bb0b4b078b2c4dd21f3,0,21740,-0.02462790,1,6
a9bc05c80b384bb0b4b078b2c4dd21f3,1,760,-0.04664039,6,6
aa4dc9c8df844c9cb1c4c9bfa27d5665,0,21445,-0.04224506,1,6
aa4dc9c8df844c9cb1c4c9bfa27d5665,1,1055,-0.01194042,5,6
aae0304d89854d818cb48c0aa52a4ebd,0,21694,-0.01621432,1,5
aae0304d89854d818cb48c0aa52a4ebd,1,806,0.04925015,0,0
ab787927932e426092de09da17936634,0,21864,-0.03327574,1,6
ab787927932e426092de09da17936634,1,636,0.03098534,5,6
ab7f9e0665d24fe79fbde77325627d18,0,21709,-0.04010417,1,6
ab7f9e0665d24fe79fbde77325627d18,1,791,0.01245251,5,6
ab959d16b505476fa14530f8f76da1bb,0,21494,-0.00699639,1,6
ab959d16b505476fa14530f8f76da1bb,1,1006,0.01007496,0,6
abaa0e0b515b453abc9c694081e0ade5,0,19587,-0.06259910,1,6
abaa0e0b515b453abc9c694081e0ade5,1,2913,-0.05330316,4,5
abe369cad4eb4112999d2919a0e91a78,0,21653,-0.04294643,1,6
abe369cad4eb4112999d2919a0e91a78,1,847,0.04797945,0,6
ac004b46197849efb6a7d4bbe466947c,0,21588,-0.03840589,1,6
ac004b46197849efb6a7d4bbe466947c,1,912,0.02148122,4,6
ac2d1e8913eb40e0847c39fb6dd73c5f,0,22317,-0.02754791,1,6
ac2d1e8913eb40e0847c39fb6dd73c5f,1,183,0.06594037,5,6
ac54c36b81eb498a810587527ff58ac8,0,21071,-0.04719388,1,6
ac54c36b81eb498a810587527ff58ac8,1,1429,0.03972070,0,0
ac7124bfc1694aa996a5e3b27d17ecf5,0,22375,-0.02810794,1,6
ac7124bfc1694aa996a5e3b27d17ecf5,1,125,0.06334388,3,0
ac7e7a21d29b41e6acc78ce8ef5ade66,0,21579,-0.05302832,1,6
ac7e7a21d29b41e6acc78ce8ef5ade66,1,921,0.00218832,6,6
ad7080dc8e08423482474c439e96c2ee,0,21292,-0.03202619,1,5
ad7080dc8e08423482474c439e96c2ee,1,1208,-0.05389100,7,0
adce54dcf6404d37bd170ffc4c2a7836,0,22194,0.01799011,1,6
adce54dcf6404d37bd170ffc4c2a7836,1,306,-0.01866284,7,6
adcff599db1e48f19fd5c0fc827c8d79,0,21751,-0.02591994,1,6
adcff599db1e48f19fd5c0fc827c8d79,1,749,-0.02763430,0,0
addc85df1c34465090f92fa811ecaac6,0,22329,-0.01949028,1,5
addc85df1c34465090f92fa811ecaac6,1,171,0.01611382,3,0
addf60d723774239a47582798aaa2146,0,21667,-0.04442962,1,6
addf60d723774239a47582798aaa2146,1,833,0.10166873,5,6
adebba609dd34ac58da232e03ad80f89,0,21542,-0.01992754,1,6
adebba609dd34ac58da232e03ad80f89,1,958,0.03557590,0,0
ae90c564207b4eb69b60630fa17ea7e8,0,22141,-0.04153266,1,6
ae90c564207b4eb69b60630fa17ea7e8,1,359,0.01266729,5,6
ae9508b3cd9e41c29bee43f66ba7b0fe,0,22500,-0.03304835,1,6
af0f72a7e15c481ab2bb87a561b00241,0,21498,-0.03386159,1,6
af0f72a7e15c481ab2bb87a561b00241,1,1002,-0.03480831,6,6
af4baa2810cf431695fbe4f3f5ce7951,0,21754,-0.00800540,1,6
af4baa2810cf431695fbe4f3f5ce7951,1,746,-0.02606412,0,5
af620d74bb47486b89cdc3844acb6c18,0,21591,-0.02735369,1,6
af620d74bb47486b89cdc3844acb6c18,1,909,-0.02552979,5,6
